Year,Page,Brand,Product,Size,Base_Price,Promo_Price,Promo_Type,Promo_Details,Digital_Req,Non_Digital_Price,Member_Req,Savings,Discount_Depth,Net_Price,Core_Item
2019,3,Hostess,Donettes,9.5-10.75 oz bag,,,MULTIBUY,2 for $4,NO,,NO,,,2,NO
2019,3,Entenmann's,Little Bites,4.99-5 ct box,,,BOGO_FREE,Buy 1 Get 1 Free,NO,,NO,,,2.5,NO
2019,3,Thomas',English Muffins,6 ct pkg,,,MULTIBUY,2 for $5,NO,,NO,,,2.5,NO
2019,3,Dave's Killer Bread,Organic Bread,24-27 oz loaf,,,STRAIGHT_PRICE,,NO,,NO,,,4.99,NO
2019,4,Bolthouse Farms,Juice,15.2 oz bottle,,,MULTIBUY,4 for $10,NO,,NO,,,2.5,NO
2019,4,Ocean Spray,Craisins,5-6 oz pkg,,,MULTIBUY,2 for $6,NO,,NO,,,3,YES
2019,4,Schnucks,Lemonade or Tea,52 oz bottle,,,MULTIBUY,2 for $4,NO,,NO,,,2,NO
2019,4,Schnucks,Chunk Cheese,16 oz pkg,,,MULTIBUY,2 for $6,NO,,NO,,,3,NO
2019,4,Marie's,Market Reserve Salad Dressings,11.5-12 oz bottle or jar,,,MULTIBUY,3 for $10,NO,,NO,,,3.33,NO
2019,4,Schnucks,Half & Half,32 oz carton,,,STRAIGHT_PRICE,,NO,,NO,,,2.49,NO
2019,4,Schnucks,Peanut Butter,64 oz jar,,,STRAIGHT_PRICE,,NO,,NO,,,4.49,NO
2019,4,Schnucks,Clover Honey,8 oz bottle,,,MULTIBUY,2 for $4,NO,,NO,,,2,NO
2019,4,Schnucks,Tortillas,10 ct pkg,,,STRAIGHT_PRICE,,NO,,NO,,,0.99,NO
2019,4,Schnucks,Whipped Topping,13 oz canister,,,STRAIGHT_PRICE,,NO,,NO,,,3.49,YES
2019,4,TopCare,Body Lotion,24.5 oz bottle,,,STRAIGHT_PRICE,,NO,,NO,,,4.99,NO
2019,4,TopCare,Sleep-Aid,32-48 ct pkg,,,MULTIBUY,2 for $9,NO,,NO,,,4.5,NO
2019,4,TopCare,Maximum Strength Acid Reducer,18 ct pkg,,,STRAIGHT_PRICE,,NO,,NO,,,4.99,NO
2019,4,Dole,Bountiful Kits,4.29-8.4-10 oz bag,,,BOGO_FREE,Buy 1 Get 1 Free,NO,,NO,,,2.15,NO
2019,4,Simply Done,Aluminum Foil,75 sq ft roll,,,STRAIGHT_PRICE,,NO,,NO,,,2.99,NO
2019,4,Simply Done,Foam Compartment Trays,20 ct pkg,,,STRAIGHT_PRICE,,NO,,NO,,,1.99,NO
2019,4,Simply Done,Party Cups,100 ct pkg,,,STRAIGHT_PRICE,,NO,,NO,,,5.99,NO
2019,4,Simply Done,Cutlery,192 ct pkg,,,STRAIGHT_PRICE,,NO,,NO,,,7.99,NO
2019,5,Private Label,Fresh Boneless Center Cut Pork Chops,Value Pack,,,STRAIGHT_PRICE,,NO,,NO,,,2.49,NO
2019,5,Perdue,Ground Chicken,16 oz pkg,,,STRAIGHT_PRICE,,NO,,NO,,,3.89,NO
2019,5,Schnucks,Pork Sausage Rolls,16 oz roll,,,MULTIBUY,2 for $5,NO,,NO,,,2.5,NO
2019,5,Jennie-O,Oven Ready Boneless Turkey Breast,2.75 lb pkg,,,STRAIGHT_PRICE,,NO,,NO,,,9.99,YES
2019,5,Lightlife,Plant-Based Burger,8 oz pkg,,,STRAIGHT_PRICE,,NO,,NO,,,4.99,NO
2019,5,Jimmy Dean,Simple Scrambles,5.35 oz cup,,,MULTIBUY,2 for $5,NO,,NO,,,2.5,NO
2019,5,Oscar Mayer,Bacon,12-16 oz pkg,,,STRAIGHT_PRICE,,NO,,NO,,,5.99,NO
2019,5,Rosina,Meatballs,20-26 oz pkg,,,STRAIGHT_PRICE,,NO,,NO,,,5.49,NO
2019,5,Lunchables,Fun Packs,8-10.7 oz pkg,,,MULTIBUY,2 for $5,NO,,NO,,,2.5,NO
2019,5,Private Label,Cod Loins,,,,STRAIGHT_PRICE,,NO,,NO,,,7.99,NO
2019,5,Private Label,Cooked Shrimp,71-90 ct,,,STRAIGHT_PRICE,,NO,,NO,,,7.99,NO
2019,6,Kraft,Shredded Cheese (including Taco Bell),7-8 oz pkg,,,PERCENT_OFF,40% off,YES,,NO,,,varies,NO
2019,7,Private Label,Cover Page - No Promotions,,,,,,NO,,NO,,,,NO
